name	title	source	organism	experiment	well	individual	molecule	description	processed1	processed2	processed3	processed4	processed5	raw
Sample 1139	20170919-G11-NA19098	LCL-derived iPSC	Homo sapiens	20170919	G11	NA19098	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170919-G11-NA19098.fastq.gz
Sample 1140	20170919-G12-NA19098	LCL-derived iPSC	Homo sapiens	20170919	G12	NA19098	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170919-G12-NA19098.fastq.gz
Sample 1141	20170919-H01-NA19098	LCL-derived iPSC	Homo sapiens	20170919	H01	NA19098	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170919-H01-NA19098.fastq.gz
Sample 1142	20170919-H02-NA19098	LCL-derived iPSC	Homo sapiens	20170919	H02	NA19098	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170919-H02-NA19098.fastq.gz
Sample 1143	20170919-H03-NA18511	LCL-derived iPSC	Homo sapiens	20170919	H03	NA18511	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170919-H03-NA18511.fastq.gz
Sample 1144	20170919-H04-NA19098	LCL-derived iPSC	Homo sapiens	20170919	H04	NA19098	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170919-H04-NA19098.fastq.gz
Sample 1145	20170919-H05-NA19098	LCL-derived iPSC	Homo sapiens	20170919	H05	NA19098	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170919-H05-NA19098.fastq.gz
Sample 1146	20170919-H06-NA19098	LCL-derived iPSC	Homo sapiens	20170919	H06	NA19098	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170919-H06-NA19098.fastq.gz
Sample 1147	20170919-H07-NA19098	LCL-derived iPSC	Homo sapiens	20170919	H07	NA19098	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170919-H07-NA19098.fastq.gz
Sample 1148	20170919-H08-NA19098	LCL-derived iPSC	Homo sapiens	20170919	H08	NA19098	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170919-H08-NA19098.fastq.gz
Sample 1149	20170919-H09-NA19098	LCL-derived iPSC	Homo sapiens	20170919	H09	NA19098	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170919-H09-NA19098.fastq.gz
Sample 1150	20170919-H10-NA18511	LCL-derived iPSC	Homo sapiens	20170919	H10	NA18511	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170919-H10-NA18511.fastq.gz
Sample 1151	20170919-H11-NA19098	LCL-derived iPSC	Homo sapiens	20170919	H11	NA19098	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170919-H11-NA19098.fastq.gz
Sample 1152	20170919-H12-NA18511	LCL-derived iPSC	Homo sapiens	20170919	H12	NA18511	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170919-H12-NA18511.fastq.gz
Sample 1153	20170920-A01-NA18511	LCL-derived iPSC	Homo sapiens	20170920	A01	NA18511	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170920-A01-NA18511.fastq.gz
Sample 1154	20170920-A02-NA18511	LCL-derived iPSC	Homo sapiens	20170920	A02	NA18511	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170920-A02-NA18511.fastq.gz
Sample 1155	20170920-A03-NA19160	LCL-derived iPSC	Homo sapiens	20170920	A03	NA19160	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170920-A03-NA19160.fastq.gz
Sample 1156	20170920-A04-NA18511	LCL-derived iPSC	Homo sapiens	20170920	A04	NA18511	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170920-A04-NA18511.fastq.gz
Sample 1157	20170920-A05-NA18511	LCL-derived iPSC	Homo sapiens	20170920	A05	NA18511	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170920-A05-NA18511.fastq.gz
Sample 1158	20170920-A06-NA18511	LCL-derived iPSC	Homo sapiens	20170920	A06	NA18511	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170920-A06-NA18511.fastq.gz
Sample 1159	20170920-A07-NA18511	LCL-derived iPSC	Homo sapiens	20170920	A07	NA18511	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170920-A07-NA18511.fastq.gz
Sample 1160	20170920-A08-NA19160	LCL-derived iPSC	Homo sapiens	20170920	A08	NA19160	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170920-A08-NA19160.fastq.gz
Sample 1161	20170920-A09-NA18511	LCL-derived iPSC	Homo sapiens	20170920	A09	NA18511	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170920-A09-NA18511.fastq.gz
Sample 1162	20170920-A10-NA18511	LCL-derived iPSC	Homo sapiens	20170920	A10	NA18511	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170920-A10-NA18511.fastq.gz
Sample 1163	20170920-A11-NA18511	LCL-derived iPSC	Homo sapiens	20170920	A11	NA18511	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170920-A11-NA18511.fastq.gz
Sample 1164	20170920-A12-NA18511	LCL-derived iPSC	Homo sapiens	20170920	A12	NA18511	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170920-A12-NA18511.fastq.gz
Sample 1165	20170920-B01-NA18511	LCL-derived iPSC	Homo sapiens	20170920	B01	NA18511	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170920-B01-NA18511.fastq.gz
Sample 1166	20170920-B02-NA19160	LCL-derived iPSC	Homo sapiens	20170920	B02	NA19160	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170920-B02-NA19160.fastq.gz
Sample 1167	20170920-B03-NA18511	LCL-derived iPSC	Homo sapiens	20170920	B03	NA18511	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170920-B03-NA18511.fastq.gz
Sample 1168	20170920-B04-NA18511	LCL-derived iPSC	Homo sapiens	20170920	B04	NA18511	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170920-B04-NA18511.fastq.gz
Sample 1169	20170920-B05-NA18511	LCL-derived iPSC	Homo sapiens	20170920	B05	NA18511	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170920-B05-NA18511.fastq.gz
Sample 1170	20170920-B06-NA19160	LCL-derived iPSC	Homo sapiens	20170920	B06	NA19160	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170920-B06-NA19160.fastq.gz
Sample 1171	20170920-B07-NA18511	LCL-derived iPSC	Homo sapiens	20170920	B07	NA18511	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170920-B07-NA18511.fastq.gz
Sample 1172	20170920-B08-NA19160	LCL-derived iPSC	Homo sapiens	20170920	B08	NA19160	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170920-B08-NA19160.fastq.gz
Sample 1173	20170920-B09-NA18511	LCL-derived iPSC	Homo sapiens	20170920	B09	NA18511	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170920-B09-NA18511.fastq.gz
Sample 1174	20170920-B10-NA18511	LCL-derived iPSC	Homo sapiens	20170920	B10	NA18511	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170920-B10-NA18511.fastq.gz
Sample 1175	20170920-B11-NA18511	LCL-derived iPSC	Homo sapiens	20170920	B11	NA18511	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170920-B11-NA18511.fastq.gz
Sample 1176	20170920-B12-NA18511	LCL-derived iPSC	Homo sapiens	20170920	B12	NA18511	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170920-B12-NA18511.fastq.gz
Sample 1177	20170920-C01-NA19160	LCL-derived iPSC	Homo sapiens	20170920	C01	NA19160	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170920-C01-NA19160.fastq.gz
Sample 1178	20170920-C02-NA18511	LCL-derived iPSC	Homo sapiens	20170920	C02	NA18511	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170920-C02-NA18511.fastq.gz
Sample 1179	20170920-C03-NA19160	LCL-derived iPSC	Homo sapiens	20170920	C03	NA19160	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170920-C03-NA19160.fastq.gz
Sample 1180	20170920-C04-NA18511	LCL-derived iPSC	Homo sapiens	20170920	C04	NA18511	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170920-C04-NA18511.fastq.gz
Sample 1181	20170920-C05-NA18511	LCL-derived iPSC	Homo sapiens	20170920	C05	NA18511	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170920-C05-NA18511.fastq.gz
Sample 1182	20170920-C06-NA18511	LCL-derived iPSC	Homo sapiens	20170920	C06	NA18511	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170920-C06-NA18511.fastq.gz
Sample 1183	20170920-C07-NA19160	LCL-derived iPSC	Homo sapiens	20170920	C07	NA19160	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170920-C07-NA19160.fastq.gz
Sample 1184	20170920-C08-NA18511	LCL-derived iPSC	Homo sapiens	20170920	C08	NA18511	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170920-C08-NA18511.fastq.gz
Sample 1185	20170920-C09-NA18511	LCL-derived iPSC	Homo sapiens	20170920	C09	NA18511	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170920-C09-NA18511.fastq.gz
Sample 1186	20170920-C10-NA18511	LCL-derived iPSC	Homo sapiens	20170920	C10	NA18511	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170920-C10-NA18511.fastq.gz
Sample 1187	20170920-C11-NA18511	LCL-derived iPSC	Homo sapiens	20170920	C11	NA18511	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170920-C11-NA18511.fastq.gz
Sample 1188	20170920-C12-NA18511	LCL-derived iPSC	Homo sapiens	20170920	C12	NA18511	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170920-C12-NA18511.fastq.gz
Sample 1189	20170920-D01-NA18511	LCL-derived iPSC	Homo sapiens	20170920	D01	NA18511	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170920-D01-NA18511.fastq.gz
Sample 1190	20170920-D02-NA18511	LCL-derived iPSC	Homo sapiens	20170920	D02	NA18511	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170920-D02-NA18511.fastq.gz
Sample 1191	20170920-D03-NA18511	LCL-derived iPSC	Homo sapiens	20170920	D03	NA18511	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170920-D03-NA18511.fastq.gz
Sample 1192	20170920-D04-NA18511	LCL-derived iPSC	Homo sapiens	20170920	D04	NA18511	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170920-D04-NA18511.fastq.gz
Sample 1193	20170920-D05-NA18511	LCL-derived iPSC	Homo sapiens	20170920	D05	NA18511	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170920-D05-NA18511.fastq.gz
Sample 1194	20170920-D06-NA19160	LCL-derived iPSC	Homo sapiens	20170920	D06	NA19160	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170920-D06-NA19160.fastq.gz
Sample 1195	20170920-D07-NA18511	LCL-derived iPSC	Homo sapiens	20170920	D07	NA18511	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170920-D07-NA18511.fastq.gz
Sample 1196	20170920-D08-NA18511	LCL-derived iPSC	Homo sapiens	20170920	D08	NA18511	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170920-D08-NA18511.fastq.gz
Sample 1197	20170920-D09-NA19160	LCL-derived iPSC	Homo sapiens	20170920	D09	NA19160	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170920-D09-NA19160.fastq.gz
Sample 1198	20170920-D10-NA18511	LCL-derived iPSC	Homo sapiens	20170920	D10	NA18511	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170920-D10-NA18511.fastq.gz
Sample 1199	20170920-D11-NA18511	LCL-derived iPSC	Homo sapiens	20170920	D11	NA18511	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170920-D11-NA18511.fastq.gz
Sample 1200	20170920-D12-NA19160	LCL-derived iPSC	Homo sapiens	20170920	D12	NA19160	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170920-D12-NA19160.fastq.gz
Sample 1201	20170920-E01-NA18511	LCL-derived iPSC	Homo sapiens	20170920	E01	NA18511	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170920-E01-NA18511.fastq.gz
Sample 1202	20170920-E02-NA18511	LCL-derived iPSC	Homo sapiens	20170920	E02	NA18511	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170920-E02-NA18511.fastq.gz
Sample 1203	20170920-E03-NA18511	LCL-derived iPSC	Homo sapiens	20170920	E03	NA18511	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170920-E03-NA18511.fastq.gz
Sample 1204	20170920-E04-NA18511	LCL-derived iPSC	Homo sapiens	20170920	E04	NA18511	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170920-E04-NA18511.fastq.gz
Sample 1205	20170920-E05-NA18511	LCL-derived iPSC	Homo sapiens	20170920	E05	NA18511	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170920-E05-NA18511.fastq.gz
Sample 1206	20170920-E06-NA18511	LCL-derived iPSC	Homo sapiens	20170920	E06	NA18511	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170920-E06-NA18511.fastq.gz
Sample 1207	20170920-E07-NA18511	LCL-derived iPSC	Homo sapiens	20170920	E07	NA18511	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170920-E07-NA18511.fastq.gz
Sample 1208	20170920-E08-NA18511	LCL-derived iPSC	Homo sapiens	20170920	E08	NA18511	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170920-E08-NA18511.fastq.gz
Sample 1209	20170920-E09-NA18511	LCL-derived iPSC	Homo sapiens	20170920	E09	NA18511	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170920-E09-NA18511.fastq.gz
Sample 1210	20170920-E10-NA19160	LCL-derived iPSC	Homo sapiens	20170920	E10	NA19160	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170920-E10-NA19160.fastq.gz
Sample 1211	20170920-E11-NA18511	LCL-derived iPSC	Homo sapiens	20170920	E11	NA18511	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170920-E11-NA18511.fastq.gz
Sample 1212	20170920-E12-NA18511	LCL-derived iPSC	Homo sapiens	20170920	E12	NA18511	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170920-E12-NA18511.fastq.gz
Sample 1213	20170920-F01-NA19160	LCL-derived iPSC	Homo sapiens	20170920	F01	NA19160	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170920-F01-NA19160.fastq.gz
Sample 1214	20170920-F02-NA18511	LCL-derived iPSC	Homo sapiens	20170920	F02	NA18511	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170920-F02-NA18511.fastq.gz
Sample 1215	20170920-F03-NA18511	LCL-derived iPSC	Homo sapiens	20170920	F03	NA18511	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170920-F03-NA18511.fastq.gz
Sample 1216	20170920-F04-NA19160	LCL-derived iPSC	Homo sapiens	20170920	F04	NA19160	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170920-F04-NA19160.fastq.gz
Sample 1217	20170920-F05-NA18511	LCL-derived iPSC	Homo sapiens	20170920	F05	NA18511	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170920-F05-NA18511.fastq.gz
Sample 1218	20170920-F06-NA18511	LCL-derived iPSC	Homo sapiens	20170920	F06	NA18511	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170920-F06-NA18511.fastq.gz
Sample 1219	20170920-F07-NA18511	LCL-derived iPSC	Homo sapiens	20170920	F07	NA18511	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170920-F07-NA18511.fastq.gz
Sample 1220	20170920-F08-NA18511	LCL-derived iPSC	Homo sapiens	20170920	F08	NA18511	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170920-F08-NA18511.fastq.gz
Sample 1221	20170920-F09-NA18511	LCL-derived iPSC	Homo sapiens	20170920	F09	NA18511	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170920-F09-NA18511.fastq.gz
Sample 1222	20170920-F10-NA18511	LCL-derived iPSC	Homo sapiens	20170920	F10	NA18511	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170920-F10-NA18511.fastq.gz
Sample 1223	20170920-F11-NA19160	LCL-derived iPSC	Homo sapiens	20170920	F11	NA19160	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170920-F11-NA19160.fastq.gz
Sample 1224	20170920-F12-NA18511	LCL-derived iPSC	Homo sapiens	20170920	F12	NA18511	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170920-F12-NA18511.fastq.gz
Sample 1225	20170920-G01-NA18511	LCL-derived iPSC	Homo sapiens	20170920	G01	NA18511	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170920-G01-NA18511.fastq.gz
Sample 1226	20170920-G02-NA18511	LCL-derived iPSC	Homo sapiens	20170920	G02	NA18511	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170920-G02-NA18511.fastq.gz
Sample 1227	20170920-G03-NA19160	LCL-derived iPSC	Homo sapiens	20170920	G03	NA19160	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170920-G03-NA19160.fastq.gz
Sample 1228	20170920-G04-NA18511	LCL-derived iPSC	Homo sapiens	20170920	G04	NA18511	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170920-G04-NA18511.fastq.gz
Sample 1229	20170920-G05-NA18511	LCL-derived iPSC	Homo sapiens	20170920	G05	NA18511	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170920-G05-NA18511.fastq.gz
Sample 1230	20170920-G06-NA19160	LCL-derived iPSC	Homo sapiens	20170920	G06	NA19160	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170920-G06-NA19160.fastq.gz
Sample 1231	20170920-G07-NA19160	LCL-derived iPSC	Homo sapiens	20170920	G07	NA19160	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170920-G07-NA19160.fastq.gz
Sample 1232	20170920-G08-NA19160	LCL-derived iPSC	Homo sapiens	20170920	G08	NA19160	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170920-G08-NA19160.fastq.gz
Sample 1233	20170920-G09-NA19160	LCL-derived iPSC	Homo sapiens	20170920	G09	NA19160	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170920-G09-NA19160.fastq.gz
Sample 1234	20170920-G10-NA18511	LCL-derived iPSC	Homo sapiens	20170920	G10	NA18511	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170920-G10-NA18511.fastq.gz
Sample 1235	20170920-G11-NA18511	LCL-derived iPSC	Homo sapiens	20170920	G11	NA18511	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170920-G11-NA18511.fastq.gz
Sample 1236	20170920-G12-NA18511	LCL-derived iPSC	Homo sapiens	20170920	G12	NA18511	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170920-G12-NA18511.fastq.gz
Sample 1237	20170920-H01-NA19160	LCL-derived iPSC	Homo sapiens	20170920	H01	NA19160	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170920-H01-NA19160.fastq.gz
Sample 1238	20170920-H02-NA18511	LCL-derived iPSC	Homo sapiens	20170920	H02	NA18511	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170920-H02-NA18511.fastq.gz
Sample 1239	20170920-H03-NA18511	LCL-derived iPSC	Homo sapiens	20170920	H03	NA18511	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170920-H03-NA18511.fastq.gz
Sample 1240	20170920-H04-NA18511	LCL-derived iPSC	Homo sapiens	20170920	H04	NA18511	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170920-H04-NA18511.fastq.gz
Sample 1241	20170920-H05-NA18511	LCL-derived iPSC	Homo sapiens	20170920	H05	NA18511	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170920-H05-NA18511.fastq.gz
Sample 1242	20170920-H06-NA18511	LCL-derived iPSC	Homo sapiens	20170920	H06	NA18511	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170920-H06-NA18511.fastq.gz
Sample 1243	20170920-H07-NA19160	LCL-derived iPSC	Homo sapiens	20170920	H07	NA19160	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170920-H07-NA19160.fastq.gz
Sample 1244	20170920-H08-NA19160	LCL-derived iPSC	Homo sapiens	20170920	H08	NA19160	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170920-H08-NA19160.fastq.gz
Sample 1245	20170920-H09-NA18511	LCL-derived iPSC	Homo sapiens	20170920	H09	NA18511	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170920-H09-NA18511.fastq.gz
